left,bottom,right,top,gid,CCTV,경사도,공원,관공서,주차장,주택가,POP,sum,rank
129.061,35.154,129.062,35.155,242,0.0,0.08123249299719888,0.0,0.0,0.0,0.014705882352941176,0.004714866291598571,0.10065324164173864,1403
129.078,35.175,129.079,35.176,952,0.0,0.0392156862745098,0.0,0.0,0.0,0.058823529411764705,0.0017258917509123603,0.09976510743718686,1404
129.08,35.171,129.081,35.172,127,0.0,0.06722689075630252,0.0,0.0,0.0,0.029411764705882353,0.0016969661908412036,0.09833562165302606,1405
129.073,35.157,129.074,35.158,1606,0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,1406
129.027,35.148,129.028,35.149,767,0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.0857932111710513,0.0969976929637684,1407
129.059,35.182,129.06,35.183,741,0.0,0.0056022408963585435,0.0,0.0,0.0,0.07352941176470588,0.017721726470262114,0.09685337913132654,1408
129.059,35.156,129.06,35.157,762,0.0,0.08123249299719888,0.0,0.0,0.0,0.0,0.015547488538246822,0.0967799815354457,1409
129.045,35.182,129.046,35.183,387,0.0,0.014005602240896359,0.0,0.0,0.0,0.029411764705882353,0.05240347299557921,0.09582083994235792,1410
129.034,35.174,129.035,35.175,1430,0.0,0.06442577030812326,0.0,0.0,0.0,0.0,0.031003379469601647,0.0954291497777249,1411
129.053,35.163,129.054,35.164,1155,0.0,0.036414565826330535,0.0,0.0,0.0,0.0,0.0579523596025628,0.09436692542889333,1412
129.02,35.148,129.021,35.149,593,0.0,0.04201680672268908,0.0,0.0,0.0,0.014705882352941176,0.03731879341847089,0.09404148249410116,1413
129.054,35.183,129.055,35.184,675,0.0,0.014005602240896359,0.0,0.0,0.0,0.058823529411764705,0.021115658851944517,0.09394479050460558,1414
129.06,35.166,129.061,35.167,1681,0.0,0.01680672268907563,0.07692307692307693,0.0,0.0,0.0,0.0,0.09372979961215255,1415
129.061,35.16,129.062,35.161,1718,0.0,0.047619047619047616,0.0,0.0,0.0,0.044117647058823525,0.0,0.09173669467787114,1416
129.042,35.146,129.043,35.147,55,0.0,0.0,0.0,0.0,0.0,0.0,0.09140476982485572,0.09140476982485572,1417
129.048,35.143,129.049,35.144,850,0.0,0.05042016806722689,0.0,0.0,0.0,0.014705882352941176,0.025888376263685408,0.09101442668385348,1418
129.055,35.154,129.056,35.155,856,0.0,0.058823529411764705,0.0,0.0,0.0,0.014705882352941176,0.017418008089514967,0.09094741985422085,1419
129.06,35.171,129.061,35.172,1676,0.0,0.014005602240896359,0.07692307692307693,0.0,0.0,0.0,0.0,0.09092867916397329,1420
129.021,35.144,129.022,35.145,13,0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.07874501636704608,0.08994949815976316,1421
129.069,35.17,129.07,35.171,34,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.030892498155995544,0.08971602756776025,1422
129.04,35.145,129.041,35.146,884,0.0,0.06162464985994398,0.0,0.0,0.0,0.014705882352941176,0.013329862266124794,0.08966039447900995,1423
129.067,35.172,129.068,35.173,1002,0.0,0.03361344537815126,0.0,0.0,0.0,0.014705882352941176,0.041305699781612026,0.08962502751270446,1424
129.073,35.151,129.074,35.152,275,0.0,0.04201680672268908,0.0,0.0,0.0,0.044117647058823525,0.0034517835018247206,0.08958623728333732,1425
129.049,35.162,129.05,35.163,174,0.0,0.08403361344537816,0.0,0.0,0.0,0.0,0.005192138032772659,0.08922575147815082,1426
129.035,35.154,129.036,35.155,1228,0.0,0.06722689075630252,0.0,0.0,0.0,0.014705882352941176,0.006913208857006493,0.0888459819662502,1427
129.016,35.152,129.017,35.153,142,0.0,0.008403361344537815,0.0,0.0,0.0,0.014705882352941176,0.0651982124003876,0.0883074560978666,1428
129.047,35.173,129.048,35.174,219,0.0,0.06442577030812326,0.0,0.0,0.0,0.014705882352941176,0.008894609721880739,0.08802626238294517,1429
129.029,35.17,129.03,35.171,747,0.0,0.0,0.0,0.0,0.0,0.0,0.08792406076295985,0.08792406076295985,1430
129.039,35.157,129.04,35.158,2145,0.0,0.07282913165266107,0.0,0.0,0.0,0.014705882352941176,0.0,0.08753501400560225,1431
129.065,35.165,129.066,35.166,999,0.0,0.03081232492997199,0.0,0.0,0.0,0.029411764705882353,0.026679008238963693,0.08690309787481804,1432
129.069,35.176,129.07,35.177,3092,0.0,0.028011204481792718,0.0,0.0,0.0,0.058823529411764705,0.0,0.08683473389355742,1433
129.038,35.143,129.039,35.144,316,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.08105424024606009,0.08665648114241863,1434
129.069,35.171,129.07,35.172,350,0.0,0.0700280112044818,0.0,0.0,0.0,0.014705882352941176,0.001721070824233834,0.08645496438165681,1435
129.043,35.177,129.044,35.178,1132,0.0,0.03361344537815126,0.0,0.0,0.0,0.029411764705882353,0.023251329370531603,0.08627653945456522,1436
129.027,35.147,129.028,35.148,787,0.0,0.0,0.0,0.0,0.0,0.0,0.08531593942987721,0.08531593942987721,1437
129.058,35.152,129.059,35.153,1101,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0066528788163660825,0.0850842513653857,1438
129.067,35.174,129.068,35.175,492,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.017644591643405694,0.08487148239970821,1439
129.072,35.175,129.073,35.176,800,0.0,0.01680672268907563,0.0,0.0,0.0,0.029411764705882353,0.03828297875417613,0.08450146614913412,1440
129.064,35.175,129.065,35.176,3139,0.0,0.025210084033613446,0.0,0.0,0.0,0.058823529411764705,0.0,0.08403361344537816,1441
129.038,35.144,129.039,35.145,287,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.08113137507291651,0.08393249552109579,1442
129.014,35.144,129.015,35.145,345,0.0,0.0,0.0,0.0,0.0,0.0,0.08384555679292673,0.08384555679292673,1443
129.049,35.177,129.05,35.178,639,0.0,0.0028011204481792717,0.0,0.0,0.0,0.044117647058823525,0.036730640363690704,0.0836494078706935,1444
129.054,35.157,129.055,35.158,633,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.005192138032772659,0.08362351058179227,1445
129.026,35.159,129.027,35.16,352,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.07755906840412864,0.08316130930048718,1446
129.059,35.145,129.06,35.146,450,0.0,0.028011204481792718,0.0,0.0,0.0,0.0,0.05497302691523365,0.08298423139702636,1447
129.062,35.157,129.063,35.158,3114,0.0,0.05322128851540616,0.0,0.0,0.0,0.029411764705882353,0.0,0.08263305322128851,1448
129.025,35.153,129.026,35.154,803,0.0,0.0700280112044818,0.0,0.0,0.0,0.0,0.012013749282887157,0.08204176048736896,1449
129.039,35.144,129.04,35.145,876,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.03402610049703754,0.08164514811608516,1450
129.044,35.169,129.045,35.17,1044,0.0,0.01680672268907563,0.0,0.0,0.0,0.044117647058823525,0.020633566184091904,0.08155793593199105,1451
129.029,35.153,129.03,35.154,2649,0.0,0.08123249299719888,0.0,0.0,0.0,0.0,0.0,0.08123249299719888,1452
129.06,35.172,129.061,35.173,1677,0.0,0.0196078431372549,0.06153846153846154,0.0,0.0,0.0,0.0,0.08114630467571644,1453
129.058,35.171,129.059,35.172,1398,0.0,0.06442577030812326,0.0,0.0,0.0,0.014705882352941176,0.0017355336042694128,0.08086718626533385,1454
129.064,35.165,129.065,35.166,290,0.0,0.025210084033613446,0.0,0.0,0.0,0.029411764705882353,0.025242372088762902,0.0798642208282587,1455
129.014,35.146,129.015,35.147,1003,0.0,0.0056022408963585435,0.0,0.0,0.0,0.014705882352941176,0.058964754205053295,0.07927287745435302,1456
129.05,35.163,129.051,35.164,1946,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,1457
129.049,35.164,129.05,35.165,325,0.0,0.0028011204481792717,0.0,0.0,0.0,0.07352941176470588,0.001749996384304991,0.07808052859719015,1458
129.063,35.159,129.064,35.16,3106,0.0,0.03361344537815126,0.0,0.0,0.0,0.044117647058823525,0.0,0.07773109243697479,1459
129.019,35.158,129.02,35.159,1106,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.05810662925627564,0.07771447239353055,1460
129.061,35.171,129.062,35.172,1707,0.0,0.01680672268907563,0.046153846153846156,0.0,0.0,0.014705882352941176,0.0,0.07766645119586296,1461
129.047,35.146,129.048,35.147,121,0.0,0.0,0.0,0.0,0.0,0.0,0.07745300801720106,0.07745300801720106,1462
129.056,35.15,129.057,35.151,557,0.0,0.056022408963585436,0.0,0.0,0.0,0.014705882352941176,0.0067107299365083955,0.077439021253035,1463
129.041,35.154,129.042,35.155,719,0.0,0.022408963585434174,0.0,0.0,0.0,0.044117647058823525,0.010278215678617744,0.07680482632287544,1464
129.046,35.187,129.047,35.188,36,0.0,0.0196078431372549,0.0,0.0,0.0,0.029411764705882353,0.02722377295363715,0.0762433807967744,1465
129.046,35.185,129.047,35.186,1190,0.0,0.0028011204481792717,0.0,0.0,0.0,0.029411764705882353,0.04391864204137319,0.07613152719543481,1466
129.072,35.168,129.073,35.169,1602,0.0,0.01680672268907563,0.0,0.0,0.0,0.058823529411764705,0.0,0.07563025210084033,1467
129.037,35.154,129.038,35.155,744,0.0,0.0700280112044818,0.0,0.0,0.0,0.0,0.005177675252737081,0.07520568645721887,1468
129.061,35.144,129.062,35.145,82,0.0,0.028011204481792718,0.0,0.0,0.0,0.0,0.047032960675701084,0.0750441651574938,1469
129.06,35.147,129.061,35.148,38,0.0,0.058823529411764705,0.0,0.0,0.0,0.014705882352941176,0.0014896663436645792,0.07501907810837047,1470
129.072,35.156,129.073,35.157,149,0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.06371336698340155,0.07491784877611864,1471
129.064,35.154,129.065,35.155,1264,0.0,0.05322128851540616,0.0,0.0,0.0,0.014705882352941176,0.00651789286936735,0.07444506373771469,1472
129.047,35.184,129.048,35.185,1992,0.0,0.04481792717086835,0.0,0.0,0.0,0.029411764705882353,0.0,0.0742296918767507,1473
129.062,35.16,129.063,35.161,1394,0.0,0.05322128851540616,0.0,0.0,0.0,0.014705882352941176,0.005905635181194529,0.07383280604954186,1474
129.046,35.152,129.047,35.153,740,0.0,0.04481792717086835,0.0,0.0,0.0,0.014705882352941176,0.014115673314724556,0.07363948283853408,1475
129.045,35.162,129.046,35.163,1072,0.0,0.0700280112044818,0.0,0.0,0.0,0.0,0.0035192764753240865,0.07354728767980588,1476
129.078,35.156,129.079,35.157,3199,0.0,0.0,0.0,0.0,0.0,0.07352941176470588,0.0,0.07352941176470588,1477
129.07,35.166,129.071,35.167,948,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.04805499713154863,0.07326508116516207,1478
129.064,35.165,129.065,35.166,424,0.0,0.025210084033613446,0.0,0.0,0.0,0.029411764705882353,0.018030265777687786,0.07265211451718359,1479
129.078,35.17,129.079,35.171,1469,0.0,0.06442577030812326,0.0,0.0,0.0,0.0,0.0077809756591412,0.07220674596726445,1480
129.027,35.146,129.028,35.147,93,0.0,0.011204481792717087,0.0,0.0,0.0,0.014705882352941176,0.046232686847065746,0.072143050992724,1481
129.041,35.146,129.042,35.147,1857,0.0,0.028011204481792718,0.0,0.0,0.0,0.044117647058823525,0.0,0.07212885154061624,1482
129.057,35.157,129.058,35.158,947,0.0,0.0700280112044818,0.0,0.0,0.0,0.0,0.001682503410805625,0.07171051461528742,1483
129.06,35.148,129.061,35.149,260,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.029677624633006956,0.07169443135569603,1484
129.038,35.149,129.039,35.15,406,0.0,0.0392156862745098,0.0,0.0,0.0,0.029411764705882353,0.0025936585530470665,0.07122110953343923,1485
129.069,35.153,129.07,35.154,114,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0231404480569255,0.07075949567597312,1486
129.061,35.155,129.062,35.156,1257,0.0,0.04481792717086835,0.0,0.0,0.0,0.014705882352941176,0.011001354680396666,0.07052516420420618,1487
129.063,35.154,129.064,35.155,1485,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.003258946434683675,0.0704858371909862,1488
129.06,35.153,129.061,35.154,382,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.003143244194399047,0.07037013495070156,1489
129.037,35.158,129.038,35.159,954,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.06433526652493142,0.06993750742128996,1490
129.038,35.141,129.039,35.142,775,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.06408939926432658,0.06969164016068512,1491
129.067,35.174,129.068,35.175,1459,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.0017355336042694128,0.06896242436057193,1492
129.046,35.185,129.047,35.186,152,0.0,0.0028011204481792717,0.0,0.0,0.0,0.029411764705882353,0.036258189549195144,0.06847107470325677,1493
129.045,35.145,129.046,35.146,453,0.0,0.03361344537815126,0.0,0.0,0.0,0.029411764705882353,0.005235526372879395,0.06826073645691301,1494
129.025,35.16,129.026,35.161,1383,0.0,0.036414565826330535,0.0,0.0,0.0,0.029411764705882353,0.0016680406307700466,0.06749437116298293,1495
129.062,35.154,129.063,35.155,3111,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,1496
129.028,35.157,129.029,35.158,2613,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,1496
129.055,35.148,129.056,35.149,1631,0.0,0.022408963585434174,0.0,0.0,0.0,0.044117647058823525,0.0,0.0665266106442577,1497
129.03,35.164,129.031,35.165,2535,0.0,0.022408963585434174,0.0,0.0,0.0,0.044117647058823525,0.0,0.0665266106442577,1497
129.051,35.165,129.052,35.166,1408,0.0,0.036414565826330535,0.0,0.0,0.0,0.014705882352941176,0.015132888843893574,0.06625333702316528,1498
129.077,35.175,129.078,35.176,3192,0.0,0.036414565826330535,0.0,0.0,0.0,0.029411764705882353,0.0,0.06582633053221289,1499
129.058,35.151,129.059,35.152,651,0.0,0.047619047619047616,0.0,0.0,0.0,0.014705882352941176,0.0033264394081830412,0.06565136938017184,1500
129.031,35.155,129.032,35.156,66,0.0,0.04481792717086835,0.0,0.0,0.0,0.0,0.020710701010948324,0.06552862818181668,1501
129.049,35.161,129.05,35.162,1954,0.0,0.06442577030812326,0.0,0.0,0.0,0.0,0.0,0.06442577030812326,1502
129.048,35.16,129.049,35.161,1557,0.0,0.06162464985994398,0.0,0.0,0.0,0.0,0.0025840166996900144,0.06420866655963399,1503
129.038,35.142,129.039,35.143,1299,0.0,0.0056022408963585435,0.0,0.0,0.0,0.0,0.05843445227041542,0.06403669316677396,1504
129.059,35.146,129.06,35.147,1145,0.0,0.03361344537815126,0.0,0.0,0.0,0.014705882352941176,0.015706579118638184,0.06402590684973061,1505
129.062,35.175,129.063,35.176,3123,0.0,0.03361344537815126,0.0,0.0,0.0,0.029411764705882353,0.0,0.06302521008403361,1506
129.019,35.145,129.02,35.146,3001,0.0,0.03361344537815126,0.0,0.0,0.0,0.029411764705882353,0.0,0.06302521008403361,1506
129.059,35.175,129.06,35.176,1694,0.0,0.03361344537815126,0.0,0.0,0.0,0.029411764705882353,0.0,0.06302521008403361,1506
129.03,35.173,129.031,35.174,861,0.0,0.028011204481792718,0.03076923076923077,0.0,0.0,0.0,0.0041942062103177465,0.06297464146134123,1507
129.06,35.159,129.061,35.16,1291,0.0,0.04481792717086835,0.0,0.0,0.0,0.014705882352941176,0.0033167975548259883,0.06284060707863551,1508
129.053,35.143,129.054,35.144,729,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.020672133597520116,0.06268894032020919,1509
129.049,35.155,129.05,35.156,503,0.0,0.014005602240896359,0.0,0.0,0.0,0.0,0.04803571342483452,0.06204131566573088,1510
129.032,35.168,129.033,35.169,1077,0.0,0.028011204481792718,0.0,0.0,0.0,0.014705882352941176,0.019090869646963538,0.06180795648169743,1511
129.055,35.17,129.056,35.171,1640,0.0,0.06162464985994398,0.0,0.0,0.0,0.0,0.0,0.06162464985994398,1512
129.056,35.153,129.057,35.154,1042,0.0,0.056022408963585436,0.0,0.0,0.0,0.0,0.005042689305738349,0.061065098269323784,1513
129.045,35.174,129.046,35.175,792,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.035727887614557266,0.06093797164817071,1514
129.055,35.182,129.056,35.183,1628,0.0,0.01680672268907563,0.0,0.0,0.0,0.044117647058823525,0.0,0.06092436974789915,1515
129.079,35.174,129.08,35.175,3065,0.0,0.01680672268907563,0.0,0.0,0.0,0.044117647058823525,0.0,0.06092436974789915,1515
129.053,35.144,129.054,35.145,1656,0.0,0.03081232492997199,0.0,0.0,0.0,0.029411764705882353,0.0,0.06022408963585434,1516
129.023,35.168,129.024,35.169,150,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.05735938562110409,0.06016050606928336,1517
129.032,35.168,129.033,35.169,674,0.0,0.028011204481792718,0.0,0.0,0.0,0.014705882352941176,0.01737461974940823,0.060091706584142125,1518
129.03,35.175,129.031,35.176,381,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.057036383533642834,0.0598375039818221,1519
129.061,35.149,129.062,35.15,514,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.04005707977187375,0.05966492290912865,1520
129.056,35.164,129.057,35.165,396,0.0,0.0196078431372549,0.03076923076923077,0.0,0.0,0.0,0.008918714355273371,0.05929578826175905,1521
129.046,35.168,129.047,35.169,3,0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.048030892498155994,0.05923537429087308,1522
129.044,35.158,129.045,35.159,1203,0.0,0.0056022408963585435,0.0,0.0,0.0,0.014705882352941176,0.038760250495350215,0.05906837374464993,1523
129.059,35.155,129.06,35.156,1126,0.0,0.05322128851540616,0.0,0.0,0.0,0.0,0.005717619040732009,0.05893890755613817,1524
129.029,35.152,129.03,35.153,2648,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,1525
129.046,35.182,129.047,35.183,706,0.0,0.036414565826330535,0.0,0.0,0.0,0.014705882352941176,0.007096404070790488,0.05821685225006219,1526
129.062,35.164,129.063,35.165,1402,0.0,0.036414565826330535,0.0,0.0,0.0,0.0,0.021212077385515043,0.057626643211845574,1527
129.038,35.169,129.039,35.17,2279,0.0,0.028011204481792718,0.0,0.0,0.0,0.029411764705882353,0.0,0.057422969187675074,1528
129.024,35.167,129.025,35.168,868,0.0,0.0,0.0,0.0,0.0,0.0,0.05735938562110409,0.05735938562110409,1529
129.063,35.141,129.064,35.142,916,0.0,0.008403361344537815,0.0,0.0,0.0,0.014705882352941176,0.03416108644403627,0.057270330141515266,1530
129.064,35.153,129.065,35.154,622,0.0,0.0392156862745098,0.0,0.0,0.0,0.014705882352941176,0.003258946434683675,0.05718051506213466,1531
129.056,35.157,129.057,35.158,15,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.017721726470262114,0.05693741274477192,1532
129.062,35.153,129.063,35.154,3110,0.0,0.04201680672268908,0.0,0.0,0.0,0.014705882352941176,0.0,0.05672268907563026,1533
129.065,35.163,129.066,35.164,3131,0.0,0.04201680672268908,0.0,0.0,0.0,0.014705882352941176,0.0,0.05672268907563026,1533
129.059,35.157,129.06,35.158,786,0.0,0.05042016806722689,0.0,0.0,0.0,0.0,0.004975196332238983,0.05539536439946587,1534
129.045,35.147,129.046,35.148,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.05536352197619426,0.05536352197619426,1535
129.047,35.17,129.048,35.171,1316,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.05199369422790449,0.054794814676083756,1536
129.077,35.17,129.078,35.171,90,0.0,0.022408963585434174,0.0,0.0,0.0,0.029411764705882353,0.0025936585530470665,0.05441438684436359,1537
129.063,35.175,129.064,35.176,3133,0.0,0.0392156862745098,0.0,0.0,0.0,0.014705882352941176,0.0,0.05392156862745098,1538
129.07,35.164,129.071,35.165,167,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0062913093154766215,0.053910356934524235,1539
129.051,35.155,129.052,35.156,1641,0.0,0.05322128851540616,0.0,0.0,0.0,0.0,0.0,0.05322128851540616,1540
129.052,35.144,129.053,35.145,1664,0.0,0.05322128851540616,0.0,0.0,0.0,0.0,0.0,0.05322128851540616,1540
129.055,35.164,129.056,35.165,1634,0.0,0.022408963585434174,0.03076923076923077,0.0,0.0,0.0,0.0,0.05317819435466495,1541
129.02,35.153,129.021,35.154,1201,0.0,0.05042016806722689,0.0,0.0,0.0,0.0,0.0025309865062262266,0.05295115457345312,1542
129.075,35.177,129.076,35.178,1076,0.0,0.036414565826330535,0.0,0.0,0.0,0.014705882352941176,0.0017403545309479388,0.052860802710219645,1543
129.036,35.158,129.037,35.159,606,0.0,0.04481792717086835,0.0,0.0,0.0,0.0,0.00769419897892773,0.05251212614979608,1544
129.033,35.148,129.034,35.149,919,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.010181797145047222,0.0521986038677363,1545
129.052,35.169,129.053,35.17,425,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.012852590524950705,0.05206827679946051,1546
129.06,35.173,129.061,35.174,1678,0.0,0.022408963585434174,0.0,0.0,0.0,0.029411764705882353,0.0,0.05182072829131652,1547
129.062,35.174,129.063,35.175,1079,0.0,0.025210084033613446,0.0,0.0,0.0,0.014705882352941176,0.011425596228106965,0.051341562614661586,1548
129.062,35.156,129.063,35.157,3113,0.0,0.036414565826330535,0.0,0.0,0.0,0.014705882352941176,0.0,0.05112044817927171,1549
129.031,35.163,129.032,35.164,177,0.0,0.0056022408963585435,0.0,0.0,0.0,0.014705882352941176,0.03077679591571092,0.05108491916501064,1550
129.063,35.157,129.064,35.158,1362,0.0,0.028011204481792718,0.0,0.0,0.0,0.014705882352941176,0.008364307787242864,0.05108139462197676,1551
129.066,35.166,129.067,35.167,86,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.009034416595557997,0.051051223318247074,1552
129.035,35.144,129.036,35.145,1522,0.0,0.01680672268907563,0.0,0.0,0.0,0.029411764705882353,0.004811284825169094,0.05102977222012708,1553
129.021,35.153,129.022,35.154,2898,0.0,0.05042016806722689,0.0,0.0,0.0,0.0,0.0,0.05042016806722689,1554
129.065,35.15,129.066,35.151,16,0.0,0.04481792717086835,0.0,0.0,0.0,0.0,0.005139107839308872,0.04995703501017722,1555
129.046,35.186,129.047,35.187,1062,0.0,0.0056022408963585435,0.0,0.0,0.0,0.014705882352941176,0.02822170477609206,0.04852982802539178,1556
